epochs    train_batch    eval_batch    lr    weight_decay   warmup_steps    dense_layers    train_acc    val_acc    disparity_360   disparity_120   avg_train_coeff    avg_test_coeff

25		30		30	3e-05	0.01		0		0		0.6417	0.1583		0.7538		0.7078		0.4184		0.4842
25		30		30	3e-05	0.01		0		2		0.7125	0.1750		0.8069		0.7629		0.3922		0.4415
25		30		30	3e-05	0.01		0		3		0.6667	0.1250		0.7804		0.7453		0.4099		0.4507
25		30		30	3e-05	0.01		0		4		0.8458	0.2417		0.7326		0.7634		0.4477		0.4226
25		30		30	3e-05	0.01		0		5		0.9208	0.2250		0.8314		0.7779		0.3673		0.4332
25		120		120	3e-05	0.01		0		0		0.8500	0.1917		0.8084		0.7541		0.3872		0.4390
25		120		120	3e-05	0.01		0		2		0.8083	0.1000		0.8058		0.7584		0.3844		0.4365
25		120		120	3e-05	0.01		0		3		0.8875	0.1583		0.7839		0.7240		0.4022		0.4618
25		120		120	3e-05	0.01		0		4		0.6250	0.1000		0.8033		0.7587		0.3909		0.4311
25		120		120	3e-05	0.01		0		5		0.5833	0.1667		0.8127		0.7924		0.3886		0.4232
25		60		60	3e-05	0.01		0		0		0.6292	0.1250		0.7604		0.6960		0.4299		0.4894
25		60		60	3e-05	0.01		0		2		0.8708	0.1500		0.7885		0.7688		0.4102		0.4352
25		60		60	3e-05	0.01		0		3		0.8583	0.2500		0.7704		0.7333		0.4273		0.4683
25		60		60	3e-05	0.01		0		4		0.8542	0.1833		0.7817		0.7491		0.4072		0.4526
25		60		60	3e-05	0.01		0		5		0.6833	0.1250		0.8215		0.8000		0.3865		0.3954
25		60		60	3e-05	0.01		10		0		0.8333	0.1667		0.8002		0.7587		0.3785		0.4350
25		60		60	3e-05	0.01		20		0		0.8458	0.2167		0.7564		0.7259		0.4212		0.4525
25		30		30	1e-05	0.01		0		0		0.8500	0.1583		0.8209		0.8215		0.3448		0.3757
25		30		30	0.0001	0.01		0		0		0.6542	0.2833		0.7694		0.7275		0.3789		0.4430
25		30		30	0.001	0.01		0		0		0.0333	0.0333		0.8489		0.8523		0.3203		0.3543
25		30		30	0.01	0.01		0		0		0.0458	0.0333		0.9133		0.8782		0.2133		0.2661
25		30		30	3e-05	0.05		0		0		0.6792	0.1417		0.7749		0.7611		0.4296		0.4466
25		30		30	0.0001	0.05		0		0		0.8917	0.2667		0.7522		0.7223		0.4285		0.4816
25		30		30	0.001	0.05		0		0		0.0250	0.0417		0.9459		0.9848		0.1689		0.1091
25		120		120	0.001	0.05		0		0		0.0375	0.0333		0.8110		0.7498		0.3783		0.4487
25		60		60	0.001	0.05		0		0		0.0375	0.0333		0.8458		0.7747		0.3488		0.4269
25		30		30	0.01	0.05		0		0		0.0333	0.0250		0.9554		0.9420		0.1468		0.1758
